"Search query: (""number of""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2025,1
2024,38168
2023,107922
2022,119145
2021,121887
2020,111727
2019,95849
2018,91855
2017,89386
2016,88766
2015,86637
2014,83683
2013,80155
2012,76301
2011,70399
2010,64998
2009,59281
2008,56625
2007,54215
2006,51284
2005,47439
2004,42603
2003,38537
2002,36387
2001,34492
2000,33260
1999,5
1995,7
1994,3
1993,38
