"Search query: ((""occurrence of""[Text Word]) OR (""occurrences of""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,8939
2023,21251
2022,21997
2021,21153
2020,18566
2019,15750
2018,14680
2017,13948
2016,13700
2015,13267
2014,13011
2013,12033
2012,11424
2011,10467
2010,9699
2009,8915
2008,8529
2007,7787
2006,7523
2005,6992
2004,6190
2003,5947
2002,5686
2001,5362
2000,5087
1999,1
1998,1
1993,15
