"Search query: ((""complexity""[Text Word]) OR (""complexities""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,9507
2023,21160
2022,20588
2021,19696
2020,17046
2019,14671
2018,13988
2017,12922
2016,12110
2015,11408
2014,10791
2013,9732
2012,8900
2011,8035
2010,6989
2009,6250
2008,5743
2007,5053
2006,4664
2005,4065
2004,3482
2003,2925
2002,2828
2001,2547
2000,2152
1995,1
1994,1
1993,5
