"Search query: (""potent""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,7482
2023,17963
2022,18371
2021,18884
2020,17691
2019,16357
2018,15899
2017,15715
2016,15305
2015,15193
2014,15266
2013,14903
2012,14298
2011,13798
2010,13065
2009,11858
2008,11403
2007,11121
2006,10801
2005,10303
2004,9633
2003,8936
2002,8373
2001,8094
2000,7934
1995,1
1993,3
