"Search query: (""aesthetic""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,1229
2023,2996
2022,2886
2021,2720
2020,2327
2019,1915
2018,1807
2017,1716
2016,1656
2015,1655
2014,1452
2013,1466
2012,1393
2011,1253
2010,1096
2009,999
2008,948
2007,780
2006,721
2005,534
2004,520
2003,501
2002,461
2001,411
2000,373
