"Search query: ((""showcase""[Text Word]) OR (""showcases""[Text Word]) OR (""showcased""[Text Word]) OR (""showcasing""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,2898
2023,3375
2022,1897
2021,1590
2020,1193
2019,817
2018,719
2017,522
2016,410
2015,350
2014,290
2013,217
2012,165
2011,145
2010,115
2009,104
2008,85
2007,47
2006,33
2005,37
2004,34
2003,24
2002,18
2001,14
2000,13
