"Search query: ((""our study""[Text Word]) OR (""our studies""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,23546
2023,56311
2022,54937
2021,51270
2020,44568
2019,37132
2018,33441
2017,30848
2016,28789
2015,26757
2014,24337
2013,21956
2012,19455
2011,17068
2010,14715
2009,12751
2008,11698
2007,10375
2006,9249
2005,8174
2004,6688
2003,5963
2002,5528
2001,4873
2000,4377
