"Search query: (""can be""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2025,1
2024,68974
2023,193074
2022,202167
2021,198987
2020,181430
2019,157311
2018,147634
2017,137879
2016,132790
2015,128257
2014,122265
2013,114194
2012,108576
2011,99842
2010,90860
2009,83189
2008,77645
2007,72185
2006,68301
2005,62305
2004,55696
2003,49319
2002,46813
2001,44752
2000,42037
1999,15
1998,9
1995,13
1994,8
1993,307
