"Search query: ((""underscore""[Text Word]) OR (""underscores""[Text Word]) OR (""underscored""[Text Word]) OR (""underscoring""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,12730
2023,11675
2022,5911
2021,5754
2020,4727
2019,3942
2018,3881
2017,3748
2016,3554
2015,3298
2014,3246
2013,3085
2012,2781
2011,2479
2010,2274
2009,2100
2008,1908
2007,1639
2006,1506
2005,1375
2004,1180
2003,1027
2002,883
2001,795
2000,704
