"Search query: ((""delve""[Text Word]) OR (""delves""[Text Word]) OR (""delved""[Text Word]) OR (""delving""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,3585
2023,2806
2022,615
2021,489
2020,326
2019,257
2018,184
2017,163
2016,128
2015,121
2014,102
2013,80
2012,76
2011,69
2010,52
2009,36
2008,42
2007,38
2006,40
2005,23
2004,26
2003,15
2002,16
2001,12
2000,12
