"Search query: ((""present study""[Text Word]) OR (""present studies""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,17698
2023,52633
2022,61925
2021,65659
2020,63022
2019,59309
2018,58222
2017,56231
2016,53471
2015,52822
2014,49665
2013,45318
2012,42414
2011,38596
2010,34587
2009,31416
2008,30478
2007,28520
2006,26215
2005,24327
2004,21347
2003,19647
2002,17810
2001,16700
2000,16304
1999,1
