"Search query: (""statistically significant""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,15538
2023,40394
2022,41644
2021,40050
2020,35020
2019,30051
2018,28039
2017,26714
2016,26208
2015,25794
2014,24261
2013,22936
2012,20823
2011,18514
2010,16274
2009,14741
2008,13903
2007,12938
2006,12076
2005,10691
2004,9892
2003,8759
2002,8009
2001,7546
2000,7218
1999,1
