"Search query: (""decrease in""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,12904
2023,32296
2022,32471
2021,32118
2020,29308
2019,25754
2018,24612
2017,23449
2016,23377
2015,23504
2014,22823
2013,22127
2012,21272
2011,20035
2010,18818
2009,17218
2008,16769
2007,16246
2006,15613
2005,15036
2004,13716
2003,13098
2002,12309
2001,11976
2000,12035
1995,2
1993,6
