"Search query: (""higher than""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/04/30""[Date - Publication]))"
Year,Count
2024,12976
2023,36967
2022,41854
2021,38904
2020,34731
2019,30843
2018,28279
2017,26129
2016,25628
2015,24962
2014,23619
2013,22634
2012,21150
2011,19431
2010,17842
2009,16570
2008,15795
2007,14946
2006,13855
2005,13121
2004,11530
2003,10749
2002,9814
2001,9283
2000,8714
1995,1
1994,1
1993,9
