"Search query: ((""sought to""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,15750
2023,16329
2022,17230
2021,17739
2020,15810
2019,13900
2018,13249
2017,12607
2016,11708
2015,11056
2014,10429
2013,9664
2012,8519
2011,7656
2010,6730
2009,6214
2008,5407
2007,4830
2006,4409
2005,3876
2004,3121
2003,2764
2002,2429
2001,2271
2000,2050
