"Search query: (""profoundly""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2025,276
2024,2711
2023,1887
2022,1830
2021,1845
2020,1623
2019,1380
2018,1346
2017,1333
2016,1231
2015,1161
2014,1155
2013,1075
2012,1031
2011,1001
2010,940
2009,881
2008,846
2007,803
2006,773
2005,669
2004,677
2003,596
2002,572
2001,533
2000,550
1993,3
