"Search query: (""to investigate""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,116407
2023,107512
2022,109228
2021,106201
2020,95499
2019,83572
2018,77512
2017,72437
2016,69427
2015,67836
2014,63408
2013,58710
2012,53495
2011,48003
2010,43042
2009,38814
2008,36207
2007,33121
2006,30519
2005,27623
2004,23711
2003,21232
2002,18939
2001,17470
2000,16263
