"Search query: ((""new era""[Text Word]) OR (""new eras""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,1385
2023,1131
2022,1023
2021,956
2020,822
2019,748
2018,681
2017,607
2016,621
2015,569
2014,506
2013,481
2012,429
2011,448
2010,342
2009,313
2008,260
2007,278
2006,218
2005,186
2004,191
2003,203
2002,151
2001,142
2000,129
