"Search query: (""one of""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,71403
2023,82828
2022,90764
2021,87898
2020,77190
2019,65773
2018,59855
2017,55993
2016,54096
2015,52128
2014,49366
2013,46475
2012,43549
2011,39824
2010,36328
2009,32836
2008,31336
2007,29073
2006,27644
2005,25726
2004,23409
2003,21097
2002,19966
2001,18794
2000,17706
