"Search query: ((""secondary analysis""[Text Word]) OR (""secondary analyses""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,5148
2023,4893
2022,4698
2021,4396
2020,3762
2019,3147
2018,2717
2017,2430
2016,2133
2015,1790
2014,1626
2013,1407
2012,1234
2011,1043
2010,863
2009,756
2008,663
2007,535
2006,413
2005,339
2004,241
2003,235
2002,195
2001,164
2000,135
