"Search query: (""reportedly""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,1098
2023,1278
2022,1491
2021,1526
2020,1293
2019,1067
2018,1143
2017,925
2016,908
2015,842
2014,729
2013,720
2012,665
2011,602
2010,556
2009,538
2008,506
2007,382
2006,405
2005,334
2004,320
2003,303
2002,260
2001,246
2000,258
