"Search query: ((""milestone""[Text Word]) OR (""milestones""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2025,280
2024,2161
2023,1844
2022,1735
2021,1875
2020,1456
2019,1245
2018,1206
2017,1120
2016,1027
2015,897
2014,844
2013,722
2012,579
2011,566
2010,496
2009,409
2008,384
2007,347
2006,338
2005,270
2004,255
2003,225
2002,186
2001,195
2000,173
1999,3
1998,2
1993,60
