"Search query: ((""complexity""[Text Word]) OR (""complexities""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,28316
2023,21284
2022,20665
2021,19728
2020,17063
2019,14678
2018,13992
2017,12923
2016,12114
2015,11408
2014,10790
2013,9733
2012,8901
2011,8036
2010,6989
2009,6251
2008,5743
2007,5054
2006,4664
2005,4066
2004,3483
2003,2926
2002,2828
2001,2547
2000,2154
