"Search query: (""retrospective""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,130363
2023,129096
2022,134861
2021,134531
2020,116300
2019,96862
2018,89441
2017,81699
2016,76358
2015,72118
2014,67237
2013,60630
2012,53888
2011,48617
2010,41808
2009,37036
2008,34736
2007,30776
2006,28768
2005,25887
2004,21394
2003,19558
2002,17545
2001,15834
2000,15588
