"Search query: (""in summary""[Text Word]) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2026,2
2025,1280
2024,14017
2023,10641
2022,10861
2021,10218
2020,9177
2019,7775
2018,6993
2017,6328
2016,5819
2015,5424
2014,4937
2013,4622
2012,4359
2011,3919
2010,3465
2009,3078
2008,2912
2007,2685
2006,2519
2005,2320
2004,2051
2003,1932
2002,1823
2001,1675
2000,1620
