"Search query: ((""adverse event""[Text Word]) OR (""adverse events""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,26755
2023,25026
2022,25875
2021,24821
2020,21483
2019,17886
2018,16131
2017,15315
2016,14000
2015,12798
2014,11561
2013,10422
2012,9230
2011,8126
2010,7196
2009,6285
2008,5570
2007,5023
2006,4397
2005,3919
2004,3313
2003,2903
2002,2444
2001,2125
2000,1890
