"Search query: ((""dose of""[Text Word]) OR (""doses of""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,21114
2023,22608
2022,25012
2021,23624
2020,21484
2019,19310
2018,18995
2017,18989
2016,18861
2015,19045
2014,18842
2013,18085
2012,18025
2011,17071
2010,15985
2009,14623
2008,14734
2007,14381
2006,14339
2005,13646
2004,12675
2003,12386
2002,11742
2001,11544
2000,11576
