"Search query: ((""interplay""[Text Word]) OR (""interplays""[Text Word]) OR (""interplayed""[Text Word]) OR (""interplaying""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2025,1624
2024,17006
2023,9684
2022,8423
2021,8880
2020,7596
2019,6252
2018,5867
2017,5486
2016,5204
2015,5011
2014,4680
2013,4181
2012,3865
2011,3226
2010,2892
2009,2410
2008,2235
2007,1955
2006,1675
2005,1356
2004,1155
2003,1035
2002,881
2001,780
2000,695
1995,1
