"Search query: ((""patient who""[Text Word]) OR (""patients who""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,67807
2023,67976
2022,71604
2021,72185
2020,63746
2019,52364
2018,49250
2017,46939
2016,45322
2015,43183
2014,40520
2013,37561
2012,34523
2011,31270
2010,28087
2009,25398
2008,23895
2007,22545
2006,20867
2005,20101
2004,17843
2003,16805
2002,15568
2001,14703
2000,14326
