"Search query: ((""median follow-up""[Text Word]) OR (""median follow-ups""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,11805
2023,11202
2022,11506
2021,11543
2020,9996
2019,8423
2018,7717
2017,7380
2016,6929
2015,6542
2014,6076
2013,5543
2012,5044
2011,4467
2010,3875
2009,3309
2008,2998
2007,2703
2006,2444
2005,2194
2004,1874
2003,1693
2002,1470
2001,1390
2000,1208
