"Search query: ((""control group""[Text Word]) OR (""control groups""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,43812
2023,40855
2022,44594
2021,42466
2020,38332
2019,34119
2018,31980
2017,30284
2016,30113
2015,29750
2014,27422
2013,25748
2012,23529
2011,21007
2010,18721
2009,16953
2008,16149
2007,14947
2006,14148
2005,13100
2004,11045
2003,10098
2002,9076
2001,8507
2000,7947
