"Search query: ((""registered with""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,3031
2023,2712
2022,2732
2021,2493
2020,1996
2019,1773
2018,1631
2017,1479
2016,1209
2015,1217
2014,1003
2013,826
2012,655
2011,526
2010,503
2009,426
2008,360
2007,278
2006,198
2005,185
2004,145
2003,146
2002,111
2001,121
2000,112
