"Search query: ((""primary outcome""[Text Word]) OR (""primary outcomes""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,29114
2023,26815
2022,27478
2021,25734
2020,21505
2019,17453
2018,14608
2017,12708
2016,10850
2015,9334
2014,7959
2013,6837
2012,5723
2011,4467
2010,3611
2009,2962
2008,2458
2007,2065
2006,1634
2005,1375
2004,1084
2003,835
2002,662
2001,533
2000,440
