"Search query: ((""study period""[Text Word]) OR (""study periods""[Text Word])) AND ((""2000/01/01""[Date - Publication] : ""2024/12/31""[Date - Publication]))"
Year,Count
2024,9940
2023,10310
2022,11650
2021,11709
2020,10162
2019,8416
2018,7840
2017,7373
2016,7171
2015,6721
2014,6203
2013,5574
2012,5148
2011,4610
2010,4105
2009,3539
2008,3307
2007,3001
2006,2746
2005,2512
2004,2179
2003,2051
2002,1843
2001,1728
2000,1591
